aX,aY,aZ,gX,gY,gZ
-0.047,0.584,1.621,55.298,137.451,-129.333
-0.051,0.480,1.612,11.658,142.578,-127.380
-0.127,0.286,1.579,-5.859,152.405,-125.366
-0.164,0.183,1.512,-24.292,186.890,-113.281
-0.144,0.052,1.264,-27.344,200.500,-103.088
-0.108,0.044,1.093,-26.367,194.092,-82.214
-0.055,0.151,0.865,-26.367,177.002,-75.134
-0.049,0.175,0.869,-20.203,153.870,-72.876
-0.062,0.042,0.872,-10.559,155.762,-72.693
-0.049,-0.004,0.840,-3.967,172.974,-58.838
-0.005,-0.034,0.805,-12.634,184.387,-47.363
0.034,-0.019,0.707,-21.851,196.411,-30.518
0.070,0.009,0.435,-15.320,182.922,-27.771
0.082,0.005,0.346,-8.545,161.194,-27.161
0.095,-0.013,0.310,-7.202,127.991,-25.269
0.122,0.052,0.195,-10.132,122.925,-21.362
0.144,0.130,0.100,-13.123,118.469,-18.494
0.208,0.200,-0.093,-11.780,111.816,-21.301
0.228,0.167,-0.133,-1.465,93.323,-30.212
0.249,0.086,-0.263,5.005,85.449,-32.654
0.250,0.044,-0.323,12.390,59.143,-30.212
0.251,-0.007,-0.471,11.536,42.419,-26.245
0.245,-0.025,-0.540,-4.822,2.808,-13.489
0.228,0.020,-0.577,-17.883,-19.226,-4.822
0.217,0.080,-0.547,-31.982,-59.814,6.348
0.194,0.233,-0.466,-28.442,-77.454,8.972
0.165,0.298,-0.416,-18.494,-100.098,5.493
0.059,0.248,-0.356,-13.367,-104.736,-0.671
0.023,0.142,-0.373,-8.301,-109.802,-5.676
-0.021,-0.003,-0.356,-9.827,-138.916,-2.136
-0.078,-0.023,-0.259,-8.362,-199.585,12.146
-0.188,0.084,0.016,-8.545,-225.708,18.616
-0.219,0.162,0.089,-7.202,-242.249,20.447
-0.259,0.188,0.329,3.540,-266.785,13.672
-0.316,0.066,0.553,13.733,-278.442,7.690
-0.373,-0.071,0.748,36.926,-290.344,6.226
-0.440,-0.061,1.167,31.189,-297.607,11.047
-0.459,0.073,1.414,13.855,-301.392,17.761
-0.464,0.331,1.695,15.320,-287.659,18.982
-0.420,0.369,1.732,15.686,-239.319,17.822
-0.347,0.300,1.732,9.888,-215.027,15.686
-0.346,0.303,1.762,6.042,-183.777,11.169
-0.348,0.371,1.849,14.282,-179.016,6.470
-0.336,0.390,1.878,26.062,-171.509,-4.395
-0.331,0.238,1.879,35.217,-160.767,-9.583
-0.339,0.141,1.823,48.035,-141.479,-10.315
-0.327,0.196,1.870,41.016,-136.108,-6.958
-0.316,0.214,1.856,33.264,-124.634,-5.249
-0.270,0.264,1.728,16.602,-94.238,-2.991
-0.248,0.350,1.744,3.845,-84.656,-1.404
-0.236,0.406,1.784,-1.465,-64.941,-5.005
-0.248,0.303,1.715,5.859,-52.246,-7.874
-0.252,0.251,1.652,17.639,-34.790,-7.812
-0.262,0.199,1.504,21.912,-28.992,-6.714
-0.270,0.184,1.432,22.766,-21.973,-3.174
-0.272,0.881,2.144,-111.145,-44.128,95.947
-0.267,1.008,2.372,-107.727,-17.578,83.191
-0.291,1.074,2.633,-107.544,5.920,72.449
-0.317,1.068,2.634,-98.022,66.284,47.241
-0.415,0.899,2.437,-85.205,93.140,32.715
-0.468,0.750,2.326,-60.303,122.131,10.559
-0.562,0.521,2.115,-50.598,130.066,3.784
-0.603,0.368,1.993,-46.753,140.747,-9.033
-0.628,0.078,1.819,-66.101,143.250,-10.986
-0.632,0.083,1.784,-150.696,173.096,1.404
-0.597,0.411,1.545,-188.354,200.073,6.653
-0.559,0.592,1.372,-213.867,236.450,-5.066
-0.488,0.743,1.068,-208.679,244.385,-20.752
-0.464,0.699,0.900,-190.002,240.845,-57.678
-0.417,0.510,0.683,-179.932,228.394,-73.425
-0.406,0.423,0.610,-155.762,204.224,-93.994
-0.377,0.330,0.372,-141.724,197.510,-101.379
-0.351,0.270,0.214,-129.456,184.326,-118.896
-0.288,0.163,0.120,-130.249,170.410,-124.695
-0.276,0.134,0.104,-108.398,147.156,-127.502
-0.271,0.016,-0.125,-90.332,138.672,-124.634
-0.236,-0.015,-0.367,-70.374,113.281,-107.727
-0.205,-0.005,-0.370,-63.782,75.439,-89.416
-0.166,-0.013,-0.286,-56.396,60.364,-82.581
-0.142,0.012,-0.326,-39.246,38.513,-66.833
-0.076,0.257,-0.321,-39.368,24.048,-58.228
-0.055,0.373,-0.216,-36.804,2.258,-52.551
-0.050,0.359,-0.183,-23.315,-0.183,-54.749
-0.046,0.317,-0.280,-0.244,-13.123,-54.016
-0.026,0.320,-0.385,1.526,-26.978,-50.598
-0.013,0.318,-0.396,6.165,-52.063,-46.082
0.010,0.277,-0.462,12.146,-62.378,-44.617
0.010,0.257,-0.496,20.325,-85.266,-41.504
-0.010,0.196,-0.437,22.095,-99.304,-39.917
-0.029,0.162,-0.382,25.146,-121.643,-35.400
-0.073,0.115,-0.331,24.292,-131.653,-32.166
-0.100,0.095,-0.203,20.325,-162.292,-23.499
-0.125,0.106,0.092,25.757,-174.988,-18.250
-0.123,0.116,0.172,40.771,-194.092,-10.803
-0.125,0.133,0.379,40.710,-203.125,-8.972
-0.135,0.133,0.515,39.124,-213.135,-5.127
-0.147,0.199,0.849,41.931,-216.797,-2.014
-0.132,0.266,1.025,55.359,-222.961,1.038
-0.100,0.341,1.339,60.730,-223.206,0.122
-0.083,0.411,1.469,60.974,-212.952,-0.366
-0.033,0.491,1.784,59.875,-202.881,-3.845
-0.011,0.439,1.894,60.364,-171.753,-13.306
0.020,0.421,1.797,57.007,-155.518,-12.756
0.044,0.485,1.781,48.584,-145.508,-10.620
0.095,0.529,1.832,55.176,-143.860,-13.855
0.102,0.498,1.809,62.866,-130.249,-20.020
0.089,0.481,1.807,58.289,-120.178,-20.264
0.085,0.514,1.843,50.903,-99.304,-19.165
0.086,0.578,1.867,52.002,-88.684,-20.325
0.080,0.545,1.837,55.420,-77.881,-22.949
0.057,0.464,1.810,65.979,-63.721,-24.841
0.043,0.436,1.809,72.754,-60.791,-23.376
0.029,0.424,1.810,78.369,-55.481,-17.883
0.008,0.526,1.913,71.472,-49.377,-15.137
-0.004,0.588,2.002,54.871,-19.043,-16.846
-0.015,0.633,2.030,50.659,1.526,-19.958
-0.013,0.663,2.050,47.485,31.311,-25.391
-0.037,0.677,2.115,55.115,42.236,-29.358
-0.053,0.643,2.095,73.486,62.805,-36.133
-0.100,0.573,2.061,75.195,72.083,-38.086
-0.124,0.539,2.039,64.697,97.900,-43.030
-0.171,0.453,1.939,50.964,117.798,-47.119
-0.213,0.373,1.876,13.794,153.198,-58.838
-0.229,0.189,1.571,2.991,162.903,-61.462
-0.192,0.164,1.377,-7.019,169.922,-60.120
-0.146,0.164,1.139,-33.569,185.425,-59.448
-0.146,0.177,1.063,-41.382,191.833,-61.829
-0.146,0.123,0.787,-28.931,195.251,-70.679
-0.118,0.024,0.655,-20.081,187.805,-75.439
-0.081,-0.059,0.603,-31.616,171.814,-75.317
-0.045,-0.107,0.534,-40.344,174.438,-71.533
-0.035,-0.085,0.431,-51.453,179.504,-63.904
0.020,-0.025,0.271,-55.420,173.157,-62.622
0.064,-0.047,0.224,-49.316,152.649,-63.293
0.146,-0.093,0.081,-47.363,144.348,-59.753
0.180,-0.067,-0.003,-58.228,128.113,-45.959
0.212,0.052,-0.099,-65.002,117.371,-40.283
0.222,0.088,-0.134,-56.335,86.731,-38.147
0.247,0.073,-0.207,-44.006,67.383,-38.513
0.255,0.051,-0.203,-25.391,34.363,-33.813
0.237,0.057,-0.197,-21.667,23.804,-29.968
0.218,0.067,-0.219,-15.686,5.493,-26.794
0.171,0.007,-0.293,-9.277,-6.714,-26.306
0.139,-0.040,-0.310,0.854,-33.997,-19.958
0.086,-0.105,-0.346,1.709,-46.143,-14.832
0.069,-0.116,-0.377,-7.568,-68.542,-3.296
0.047,-0.089,-0.436,-14.954,-80.994,2.686
0.036,-0.045,-0.432,-26.184,-111.145,12.024
-0.016,0.115,-0.305,-28.870,-124.939,14.648
-0.054,0.198,-0.195,-21.057,-146.057,12.390
-0.106,0.208,0.028,-8.667,-157.654,6.958
-0.138,0.116,0.123,12.512,-181.458,-0.977
-0.204,-0.046,0.377,17.334,-194.092,1.099
-0.222,-0.058,0.548,18.494,-206.665,6.287
-0.223,0.119,0.958,7.568,-221.374,21.484
-0.214,0.197,1.157,8.179,-222.778,26.367
-0.207,0.207,1.470,25.208,-216.064,26.184
-0.221,0.218,1.606,29.846,-205.383,26.123
-0.228,0.317,1.676,42.236,-178.833,28.442
-0.201,0.365,1.589,46.509,-169.189,26.489
-0.168,0.336,1.604,34.973,-168.823,14.221
-0.172,0.288,1.682,31.250,-169.312,8.545
-0.181,0.262,1.738,35.889,-158.569,3.479
-0.223,0.195,1.749,42.297,-149.597,2.502
-0.198,0.088,1.625,61.890,-133.118,4.395
-0.171,0.020,1.437,70.679,-125.488,6.531
-0.168,0.060,1.333,40.039,-122.925,13.611
-0.177,0.166,1.594,3.845,-127.136,16.479
-0.177,0.343,1.931,-27.283,-106.750,13.977
-0.175,0.388,1.953,-20.386,-87.158,8.972
-0.179,0.396,1.932,3.967,-54.260,-4.456
-0.180,0.301,1.758,9.766,-41.565,-10.620
-0.179,0.185,1.692,9.216,-26.794,-16.113
-0.185,-0.003,1.519,8.118,-19.836,-12.817
-0.114,0.629,1.936,-6.287,-39.368,-7.629
-0.127,0.585,2.141,-14.893,-4.211,-23.865
-0.201,0.514,2.456,-15.991,16.052,-28.931
-0.255,0.525,2.617,-25.452,50.964,-34.180
-0.422,0.633,2.815,-32.104,73.059,-37.903
-0.526,0.607,2.790,-37.170,127.136,-54.260
-0.712,0.312,2.614,-36.865,150.635,-60.364
-0.775,0.180,2.465,-25.452,185.059,-54.321
-0.825,0.137,2.093,-16.541,195.496,-48.340
-0.821,0.145,1.910,-19.897,212.280,-46.204
-0.790,0.110,1.509,-36.438,221.374,-46.936
-0.763,0.130,1.344,-74.036,233.520,-49.561
-0.691,0.148,1.079,-77.820,234.680,-54.932
-0.663,0.073,0.947,-59.326,223.450,-66.833
-0.586,-0.106,0.715,-51.453,214.111,-67.871
-0.545,-0.180,0.645,-47.729,204.041,-64.453
-0.455,-0.237,0.416,-46.875,209.961,-62.012
-0.411,-0.239,0.302,-58.289,200.867,-47.546
-0.323,-0.219,0.202,-63.782,189.941,-38.696
-0.261,-0.187,0.114,-64.148,172.302,-25.757
-0.110,-0.023,-0.083,-65.918,158.875,-23.499
-0.038,0.062,-0.142,-82.703,127.808,-24.414
0.058,0.158,-0.142,-86.548,116.272,-27.100
0.077,0.116,-0.139,-70.496,99.426,-37.720
0.079,-0.035,-0.127,-61.157,88.928,-38.818
0.104,-0.052,-0.112,-43.701,61.157,-28.992
0.182,-0.084,-0.104,-30.762,48.035,-23.743
0.205,-0.123,-0.101,-10.193,27.954,-12.512
0.250,-0.032,-0.118,-9.583,21.912,-5.981
0.281,0.060,-0.102,-27.466,4.272,2.869
0.347,0.214,0.048,-35.950,-6.226,4.822
0.364,0.237,0.086,-37.231,-15.259,4.150
0.353,0.318,0.122,-33.325,-19.531,3.845
0.342,0.391,0.125,-15.869,-32.898,1.404
0.358,0.535,0.088,-11.047,-39.795,-2.136
0.369,0.512,0.104,-5.859,-49.927,-14.343
0.350,0.370,0.064,-1.892,-53.589,-17.151
0.329,0.369,0.054,-0.549,-60.181,-16.113
0.274,0.584,0.163,-12.634,-75.684,-12.451
0.247,0.674,0.217,-18.982,-78.186,-15.747
0.181,0.659,0.221,-18.433,-78.064,-28.809
0.151,0.642,0.202,-18.616,-80.688,-31.738
0.078,0.609,0.199,-15.503,-96.619,-33.569
0.047,0.604,0.213,-9.460,-108.582,-34.424
-0.014,0.533,0.287,2.441,-132.507,-39.673
-0.035,0.416,0.377,3.235,-142.639,-42.847
-0.057,0.261,0.465,-0.916,-155.457,-42.725
-0.078,0.142,0.639,-1.953,-160.767,-37.903
-0.077,0.151,0.718,11.780,-175.659,-31.250
-0.046,0.141,0.993,15.259,-186.645,-31.738
-0.040,0.076,1.535,10.925,-197.083,-34.912
-0.021,0.048,1.762,12.085,-190.247,-34.363
0.078,0.042,1.936,20.569,-161.011,-25.818
0.122,0.050,1.897,24.353,-142.883,-20.203
0.177,0.092,1.771,28.137,-119.812,-11.597
0.191,0.124,1.744,26.306,-114.563,-9.949
0.220,0.219,1.864,15.198,-105.347,-10.803
0.227,0.220,1.892,11.658,-93.384,-13.916
0.213,0.168,1.807,15.320,-64.575,-18.005
0.204,0.176,1.772,19.958,-56.335,-16.235
0.201,0.215,1.767,30.762,-46.631,-11.230
0.202,0.291,1.714,35.950,-39.490,-11.230
0.205,0.332,1.696,31.067,-26.733,-13.855
0.187,0.412,1.782,25.818,-19.714,-15.442
0.170,0.407,1.787,28.687,0.244,-18.921
0.150,0.384,1.728,30.823,6.348,-19.409
0.142,0.393,1.710,22.217,18.738,-20.569
0.120,0.431,1.718,16.663,28.503,-22.400
0.121,0.488,1.740,8.972,49.622,-27.161
0.131,0.567,1.807,5.615,60.730,-31.982
0.125,0.530,1.808,3.601,73.364,-38.330
0.117,0.502,1.779,1.526,99.731,-46.936
0.109,0.507,1.763,4.150,108.093,-49.744
0.096,0.484,1.735,17.456,124.756,-55.725
0.084,0.478,1.575,18.982,133.667,-59.143
0.074,0.423,1.505,9.705,153.870,-68.359
0.044,0.170,1.332,3.357,166.321,-69.336
0.046,0.050,1.194,-3.479,178.894,-57.861
0.151,0.099,0.866,-6.836,172.363,-49.072
0.194,0.202,0.862,-17.151,144.592,-48.279
0.172,0.137,1.011,-16.785,138.306,-57.007
0.150,0.007,0.981,-10.132,149.597,-66.833
0.156,-0.096,0.727,-13.611,154.236,-61.890
0.145,-0.091,0.643,-18.799,148.743,-52.002
0.146,-0.089,0.357,-17.700,135.864,-33.081
0.165,-0.076,0.229,-22.034,130.310,-26.794
0.188,-0.078,0.122,-33.264,113.831,-19.470
0.192,-0.070,0.091,-33.386,103.455,-15.991
0.228,0.018,0.030,-36.621,82.336,-8.118
0.249,0.016,0.020,-37.292,72.388,-7.019
0.270,0.001,0.019,-33.630,49.744,-3.845
0.308,0.036,0.029,-36.316,39.795,-0.305
0.325,0.072,0.050,-44.250,24.902,5.920
0.371,0.163,0.050,-42.786,17.822,6.958
0.400,0.205,0.043,-33.081,-1.526,3.296
0.419,0.252,0.100,-30.090,-11.292,0.061
0.413,0.244,0.138,-25.452,-20.569,-7.141
0.400,0.218,0.080,-23.682,-22.400,-9.277
0.399,0.217,0.071,-18.066,-35.156,-10.132
0.393,0.164,0.043,-9.583,-40.771,-10.620
0.386,0.147,0.007,-1.770,-44.861,-11.169
0.364,0.131,-0.034,4.700,-56.213,-12.024
0.339,0.113,-0.028,4.028,-64.697,-12.024
0.276,0.157,0.017,-5.615,-84.106,-9.583
0.234,0.194,0.078,-15.015,-98.755,-8.789
0.156,0.240,0.042,-12.878,-101.624,-9.033
0.151,0.248,-0.036,-9.460,-106.079,-10.010
0.087,0.152,-0.084,-5.615,-126.770,-14.099
0.034,0.094,-0.096,-2.625,-140.259,-13.489
-0.133,-0.062,-0.027,0.549,-174.744,-4.822
-0.218,-0.059,0.156,-0.977,-195.435,5.249
-0.275,0.078,0.605,13.428,-223.755,19.653
-0.308,0.022,0.668,22.949,-219.849,16.052
-0.355,-0.086,0.672,3.174,-206.421,19.409
-0.464,-0.105,0.773,-19.043,-209.045,32.959
-0.512,0.017,0.813,-26.428,-227.234,62.927
-0.539,0.354,1.177,-8.484,-246.521,68.176
-0.554,0.419,1.555,45.166,-274.536,48.767
-0.557,0.362,1.932,61.584,-262.939,31.372
-0.476,0.189,1.940,33.691,-212.219,2.991
-0.428,0.146,1.947,-10.742,-169.800,-3.479
-0.415,0.162,1.981,-19.165,-156.128,-0.793
-0.443,0.190,2.088,-11.353,-138.611,7.568
-0.421,0.247,2.281,1.343,-125.183,9.583
-0.363,0.255,2.257,20.447,-84.717,11.536
-0.249,0.280,1.985,21.851,-66.528,13.123
-0.235,0.307,1.839,12.390,-43.701,15.320
-0.288,0.356,1.726,13.489,-36.804,14.465
-0.321,0.284,1.670,29.480,-22.888,7.629
-0.318,0.202,1.598,34.241,-15.869,4.578
-0.300,0.165,1.452,26.917,-1.831,8.850
-0.311,0.197,1.340,21.240,6.775,11.780
-0.333,0.215,1.110,7.446,19.470,10.742
-0.327,0.245,1.107,-2.869,19.653,9.338
-0.300,0.262,1.180,-11.475,18.555,4.456
-0.296,0.209,1.146,-3.662,25.330,2.197
-0.289,0.201,1.032,-3.418,25.452,5.249
-0.285,0.252,1.003,-7.385,24.475,8.301
-0.293,0.212,0.924,-6.714,28.442,7.202
-0.290,0.170,0.842,-7.141,29.358,8.545
-0.267,0.234,0.854,-13.306,21.545,10.437
-0.272,0.262,0.896,-17.517,16.296,10.437
-0.293,0.178,0.850,-10.132,19.226,6.897
-0.290,0.145,0.829,-4.944,16.418,6.653
-0.282,0.152,0.857,-11.902,6.470,8.606
-0.295,0.162,0.916,-17.029,9.277,8.301
-0.299,0.142,0.883,-11.353,14.648,7.996
-0.298,0.144,0.833,-7.263,10.803,9.216
-0.285,0.189,0.844,-10.254,3.235,9.766
-0.266,0.248,0.884,-11.658,2.686,7.324
-0.257,0.246,0.873,-9.094,0.854,2.319
-0.243,0.226,0.858,-7.080,-2.014,0.610
-0.267,0.156,0.838,-1.892,-3.723,-1.953
-0.268,0.145,0.839,1.038,-6.042,-1.648
-0.278,0.146,0.866,2.625,-13.489,-0.244
-0.290,0.123,0.884,-0.610,-13.550,0.854
-0.302,0.092,0.939,-2.258,-13.062,2.319
-0.295,0.122,0.962,-6.836,-11.719,5.981
-0.291,0.190,0.998,-6.042,-9.094,6.653
-0.295,0.202,1.021,6.042,-3.418,5.737
-0.304,0.215,0.996,12.329,-1.038,5.127
-0.301,0.228,0.963,13.428,0.793,3.479
-0.287,0.247,0.987,11.536,1.160,2.380
-0.281,0.249,0.989,22.034,3.662,-0.549
-0.277,0.226,0.939,29.785,4.517,-2.991
-0.274,0.187,0.913,33.752,5.249,-5.676
-0.262,0.127,0.888,27.832,4.761,-4.333
-0.259,0.120,0.871,14.221,1.404,0.427
-0.256,0.136,0.889,9.094,-3.174,2.441
-0.255,0.168,0.950,1.648,-9.888,3.479
-0.266,0.188,1.003,0.854,-5.737,1.282
-0.272,0.139,0.975,5.981,3.723,-2.441
-0.284,0.058,0.947,8.362,2.197,-1.099
-0.286,0.053,0.963,7.507,-4.272,5.493
-0.283,0.046,0.975,4.883,-3.662,8.545
-0.274,0.050,0.955,2.380,-1.709,10.803
-0.270,0.157,0.944,-6.592,-0.305,13.184
-0.275,0.214,0.957,-12.695,1.831,12.024
-0.281,0.224,0.960,-10.986,8.118,5.859
-0.283,0.165,0.900,-4.822,7.690,4.028
-0.277,0.158,0.886,1.953,-0.305,5.310
-0.274,0.183,0.914,2.502,-2.441,5.859
-0.276,0.187,0.913,-0.244,-2.625,4.761
-0.275,0.200,0.947,-2.930,-2.686,3.784
-0.280,0.194,0.947,1.953,0.061,1.038
-0.292,0.151,0.915,5.676,-0.122,0.366
-0.293,0.142,0.909,1.648,-5.737,1.892
-0.291,0.183,0.959,-3.845,-6.714,2.258
-0.291,0.190,0.977,-5.493,-4.761,1.099
-0.293,0.152,0.965,0.793,-0.366,-2.258
-0.293,0.140,0.965,2.747,0.000,-2.502
-0.297,0.129,0.970,1.221,1.160,-1.526
-0.297,0.117,0.964,-0.854,1.343,-0.488
-0.290,0.124,0.953,-2.747,-0.305,1.831
-0.279,0.166,0.945,-3.174,-1.282,2.441
-0.278,0.168,0.950,-3.601,-0.610,1.282
-0.282,0.151,0.952,-2.502,0.366,0.977
-0.281,0.158,0.943,-0.061,-0.366,1.648
-0.284,0.178,0.952,-0.122,-1.160,1.404
-0.288,0.180,0.947,-0.183,0.244,-0.122
-0.297,0.182,0.926,-2.075,1.892,-1.038
-0.300,0.163,0.914,-3.967,4.761,-2.136
-0.303,0.126,0.884,-2.930,3.601,-1.465
-0.297,0.127,0.902,-2.747,0.183,0.000
-0.293,0.138,0.929,-3.357,-2.869,3.052
-0.293,0.146,0.926,-2.136,-2.258,4.028
-0.291,0.191,0.927,-2.319,-4.944,5.188
-0.285,0.221,0.966,-8.240,-6.714,4.700
-0.285,0.221,0.994,-13.794,1.282,0.183
-0.290,0.163,0.938,-8.423,5.737,-1.465
-0.291,0.144,0.914,2.991,1.221,-0.366
-0.297,0.144,0.900,2.869,-3.052,0.977
-0.296,0.161,0.918,-5.859,-4.700,1.526
-0.297,0.154,0.953,-5.737,-1.892,0.793
-0.297,0.138,0.942,0.916,1.221,0.671
-0.290,0.136,0.912,1.587,-0.061,1.465
-0.291,0.140,0.914,-1.465,-1.465,2.930
-0.299,0.134,0.914,-2.502,-0.061,3.357
-0.298,0.142,0.906,-3.845,-0.122,3.906
-0.294,0.179,0.920,-4.883,-1.709,3.601
-0.295,0.178,0.935,-4.578,-2.869,1.770
-0.295,0.162,0.945,-3.784,-2.075,1.160
-0.296,0.160,0.939,-3.235,-0.854,0.854
-0.296,0.171,0.920,0.061,-0.305,0.610
-0.298,0.179,0.927,0.000,-2.197,-0.427
-0.302,0.155,0.928,-0.916,-1.038,-0.549
-0.301,0.148,0.908,0.427,-0.366,0.977
-0.298,0.180,0.907,0.916,-2.686,1.526
-0.301,0.184,0.936,-0.305,-2.441,0.549
-0.301,0.163,0.935,0.916,0.305,0.244
-0.299,0.162,0.929,1.465,-0.549,0.854
-0.294,0.175,0.952,-0.183,-1.892,1.282
-0.294,0.178,0.953,-0.732,0.183,1.526
-0.296,0.180,0.944,-0.671,0.671,1.404
-0.294,0.187,0.944,-2.136,0.183,1.221
-0.292,0.188,0.930,-1.160,0.366,1.038
-0.293,0.185,0.911,1.404,-1.221,0.549
-0.294,0.193,0.944,-0.854,-2.258,0.183
-0.331,0.318,2.385,-62.378,16.846,6.653
-0.373,0.324,2.449,-74.463,73.364,-1.953
-0.476,0.222,2.391,-73.792,96.008,-5.371
-0.522,0.214,2.352,-63.416,122.437,-7.935
-0.573,0.279,2.197,-55.481,130.493,-10.681
-0.593,0.270,2.129,-57.617,149.292,-21.851
-0.651,0.149,1.990,-66.040,164.551,-26.917
-0.665,0.125,1.865,-70.984,191.284,-30.823
-0.655,0.115,1.609,-66.467,197.021,-32.166
-0.632,0.020,1.305,-59.082,201.843,-35.095
-0.610,-0.007,1.135,-61.768,202.332,-34.790
-0.551,-0.014,0.904,-79.407,197.266,-34.851
-0.521,-0.027,0.792,-90.210,194.702,-37.476
-0.429,0.006,0.585,-87.952,191.589,-38.147
-0.390,0.078,0.563,-69.824,177.185,-43.518
-0.356,0.097,0.456,-59.326,171.143,-50.842
-0.329,0.024,0.394,-64.392,161.194,-58.960
-0.234,0.035,0.447,-77.637,161.438,-57.678
-0.194,0.090,0.414,-90.576,163.940,-54.382
-0.091,0.159,0.285,-80.505,156.433,-55.908
-0.050,0.141,0.221,-49.927,135.071,-63.049
0.044,0.103,0.198,-44.128,123.413,-64.026
0.087,0.049,0.225,-38.330,106.750,-61.096
0.148,-0.016,0.142,-31.433,101.685,-55.542
0.199,0.052,0.060,-27.649,80.505,-41.870
0.320,0.157,0.107,-31.128,66.101,-39.001
0.350,0.122,0.113,-27.832,53.162,-36.011
0.371,0.110,0.050,-26.672,48.462,-30.762
0.373,0.165,0.058,-25.146,32.959,-21.973
0.367,0.193,0.101,-19.836,25.757,-21.423
0.360,0.178,0.100,-14.587,16.785,-19.897
0.344,0.205,0.055,-17.029,16.785,-18.127
0.332,0.242,0.006,-31.616,6.714,-13.672
0.315,0.302,-0.006,-39.551,-2.441,-12.146
0.309,0.317,-0.051,-39.063,-16.907,-9.399
0.306,0.375,-0.112,-33.691,-29.297,-8.484
0.303,0.401,-0.073,-21.790,-56.152,-11.536
0.282,0.326,0.051,-17.273,-64.087,-14.465
0.269,0.274,0.096,-9.399,-74.707,-15.747
0.240,0.260,0.224,-6.226,-83.374,-14.404
0.220,0.275,0.287,-2.197,-95.520,-10.864
0.217,0.360,0.334,-3.784,-98.389,-10.254
0.242,0.389,0.340,-8.972,-105.835,-15.381
0.244,0.369,0.444,-11.963,-110.352,-18.005
0.211,0.366,0.539,-9.399,-115.906,-20.996
0.163,0.326,0.701,-1.953,-117.004,-23.132
0.174,0.305,0.737,13.123,-122.253,-25.452
0.199,0.295,0.876,16.052,-126.770,-25.330
0.203,0.288,0.948,23.865,-127.563,-25.879
0.179,0.254,1.008,27.283,-125.671,-27.161
0.161,0.245,1.076,24.048,-127.441,-28.259
0.172,0.197,1.194,23.621,-126.648,-28.564
0.187,0.149,1.197,23.437,-125.183,-25.208
0.191,0.190,1.260,19.958,-125.793,-21.423
0.176,0.237,1.309,18.311,-118.103,-22.400
0.152,0.196,1.402,19.897,-112.061,-25.269
0.164,0.166,1.459,20.203,-98.755,-25.085
0.186,0.196,1.495,20.142,-90.332,-22.644
0.189,0.225,1.464,20.996,-75.439,-20.996
0.186,0.197,1.400,19.775,-71.167,-21.790
0.184,0.182,1.423,15.564,-65.552,-20.264
0.183,0.189,1.430,16.846,-60.120,-18.860
0.182,0.177,1.406,21.240,-49.377,-16.907
0.173,0.155,1.302,21.057,-44.556,-15.076
0.172,0.186,1.243,11.963,-39.551,-11.353
0.173,0.220,1.255,9.521,-38.879,-11.414
0.177,0.211,1.230,10.925,-32.471,-11.414
0.178,0.224,1.168,8.118,-29.175,-10.498
0.169,0.246,1.148,4.456,-25.024,-9.888
0.145,0.245,1.125,7.324,-25.391,-10.437
0.135,0.229,1.132,14.832,-31.006,-9.460
0.122,0.241,1.208,15.869,-33.325,-7.874
0.119,0.247,1.250,14.954,-32.898,-6.836
0.125,0.294,1.370,4.395,-26.306,-6.409
0.133,0.336,1.440,-2.869,-21.545,-6.775
0.138,0.354,1.484,-7.141,-7.507,-9.583
0.151,0.372,1.558,-3.906,-3.540,-9.827
0.160,0.400,1.650,-1.526,2.380,-10.498
0.168,0.393,1.850,-1.587,11.108,-12.207
0.175,0.408,1.908,-6.409,33.813,-13.733
0.188,0.578,2.115,-13.428,43.091,-14.587
0.173,0.614,2.185,-23.376,70.740,-23.682
0.131,0.553,2.022,-27.466,90.393,-29.724
0.126,0.496,1.853,-24.170,117.310,-37.781
0.135,0.386,1.572,-21.606,120.056,-38.818
0.136,0.380,1.460,-27.344,122.559,-38.208
0.130,0.403,1.270,-33.630,126.221,-39.795
0.125,0.377,1.202,-37.842,131.104,-42.908
0.114,0.262,1.025,-33.203,138.672,-47.974
0.106,0.202,0.954,-30.212,137.451,-47.363
0.098,0.153,0.917,-30.884,132.874,-40.588
0.109,0.090,0.835,-31.372,133.179,-35.339
0.141,0.103,0.802,-40.833,134.888,-23.621
0.200,0.206,0.826,-50.171,139.771,-20.752
0.200,0.196,0.857,-49.500,162.292,-24.109
0.152,0.081,0.416,-35.278,174.499,-23.499
0.184,0.101,0.116,-38.452,146.057,-14.771
0.294,0.199,0.321,-46.631,108.459,-13.733
0.307,0.202,0.386,-27.527,72.205,-18.188
0.321,0.181,0.313,-19.775,66.772,-19.470
0.322,0.173,0.304,-19.714,61.829,-19.714
0.309,0.173,0.193,-20.142,61.707,-20.081
0.300,0.159,0.147,-20.325,58.105,-21.057
0.293,0.114,0.066,-19.348,46.204,-22.583
0.295,0.092,0.028,-17.517,39.001,-22.583
0.267,0.011,0.013,-12.573,22.522,-23.010
0.254,-0.024,0.020,-10.620,15.808,-21.484
0.255,-0.008,0.045,-10.559,0.305,-11.414
0.280,0.081,0.103,-11.108,-6.775,-7.263
0.295,0.104,0.074,-11.047,-14.221,-5.981
0.341,0.157,0.044,-11.719,-19.409,-6.592
0.358,0.168,0.083,-7.935,-28.503,-7.812
