aX,aY,aZ,gX,gY,gZ
1.164,-0.804,0.918,32.776,95.154,14.282
1.048,-0.808,0.874,26.550,91.553,35.156
0.970,-0.761,0.870,10.559,96.741,61.951
0.803,-0.700,0.759,4.700,104.736,71.655
0.719,-0.705,0.656,15.503,121.582,88.867
0.563,-0.737,0.397,29.541,123.474,97.717
0.483,-0.724,0.314,47.546,110.413,118.591
0.310,-0.652,0.232,52.795,100.342,129.028
0.217,-0.598,0.188,65.002,83.923,149.597
0.024,-0.440,0.012,70.313,79.224,160.156
-0.061,-0.346,-0.071,75.317,73.486,169.373
-0.198,-0.173,-0.220,91.797,56.335,177.917
-0.261,-0.150,-0.187,104.919,40.100,176.331
-0.384,-0.078,0.102,133.240,-1.709,173.096
-0.439,0.039,0.255,143.372,-15.991,174.438
-0.514,0.157,0.343,168.091,-28.442,170.166
-0.538,0.176,0.357,173.950,-37.476,166.992
-0.563,0.290,0.423,144.897,-58.716,171.570
-0.618,0.792,0.503,123.779,-59.509,170.715
-0.630,0.965,0.489,117.493,-57.373,143.250
-0.613,0.951,0.607,131.226,-60.913,123.779
-0.594,0.869,0.635,161.011,-68.359,93.445
-0.549,0.692,0.668,167.664,-75.806,82.520
-0.529,0.631,0.692,154.846,-88.989,70.251
-0.500,0.725,0.762,137.512,-93.689,68.481
-0.476,0.851,0.863,117.554,-99.731,59.448
-0.433,0.943,0.918,123.718,-98.145,48.828
-0.394,0.883,0.873,141.785,-101.196,24.048
-0.327,0.763,0.934,137.146,-106.567,16.418
-0.325,0.812,1.081,107.422,-116.394,8.972
-0.355,0.973,1.403,100.586,-115.906,0.916
-0.365,0.966,1.435,105.774,-100.647,-26.611
-0.344,0.718,1.214,109.558,-94.543,-40.527
-0.324,0.548,1.106,104.980,-104.309,-55.176
-0.340,0.395,1.182,95.886,-116.028,-54.687
-0.369,0.427,1.323,75.989,-127.319,-52.917
-0.379,0.534,1.469,66.772,-122.681,-55.969
-0.369,0.578,1.467,55.603,-115.356,-67.871
-0.369,0.647,1.522,53.467,-116.028,-76.721
-0.362,0.593,1.572,57.007,-114.624,-101.929
-0.307,0.272,1.605,60.486,-112.305,-112.488
-0.269,0.130,1.594,58.105,-109.375,-116.882
-0.242,0.059,1.621,36.865,-102.478,-112.427
-0.265,0.124,1.578,30.029,-94.421,-109.741
-0.258,0.155,1.493,18.433,-88.562,-115.356
-0.188,0.049,1.622,14.160,-96.069,-121.521
-0.147,-0.075,1.674,21.729,-89.355,-129.211
-0.037,-0.303,1.569,22.949,-78.857,-127.441
0.015,-0.292,1.527,3.113,-66.406,-114.441
0.067,-0.074,1.601,-4.639,-63.293,-110.413
0.064,0.010,1.598,2.075,-49.866,-116.394
0.039,-0.010,1.469,4.578,-42.358,-122.253
0.023,-0.030,1.415,2.197,-31.006,-127.625
0.000,-0.046,1.336,2.747,-26.184,-129.272
-0.003,-0.093,1.310,6.226,-17.639,-132.568
-0.003,-0.233,1.262,6.531,-14.404,-131.287
0.001,-0.244,1.246,5.920,-12.207,-122.070
0.011,-0.235,1.249,6.348,-8.606,-118.408
0.017,-0.262,1.230,6.653,-2.136,-115.540
0.019,-0.279,1.162,6.104,5.737,-105.408
0.016,-0.269,1.184,3.784,4.272,-99.365
0.014,-0.261,1.227,-4.028,8.911,-87.524
0.025,-0.233,1.182,-6.775,17.761,-81.299
0.033,-0.230,1.133,-8.240,27.832,-70.313
0.026,-0.211,1.072,-7.812,29.785,-64.087
0.018,-0.172,1.023,-9.521,32.837,-53.406
0.015,-0.118,0.961,-10.437,31.372,-50.354
0.013,-0.107,0.963,-5.249,27.161,-45.959
0.000,-0.126,0.970,-1.343,27.283,-43.823
-0.002,-0.151,0.947,3.540,30.640,-37.537
-0.002,-0.161,0.868,2.930,31.311,-33.020
-0.001,-0.136,0.842,-0.061,26.184,-24.109
-0.004,-0.087,0.848,0.305,21.606,-20.752
-0.011,-0.083,0.863,3.723,14.404,-14.282
-0.031,-0.031,0.968,3.479,11.169,-10.498
-0.036,-0.012,1.007,2.136,16.052,-4.639
-0.042,-0.011,0.928,1.892,20.081,-0.854
-0.039,0.037,0.903,2.014,15.076,9.033
-0.018,0.119,0.974,4.272,12.085,10.376
-0.011,0.110,0.956,8.057,13.977,9.338
-0.013,0.101,0.910,10.864,16.296,7.141
-0.019,0.144,0.961,11.475,11.597,6.653
-0.019,0.179,0.980,17.456,12.878,0.732
-0.021,0.134,0.937,16.113,15.137,-3.784
-0.020,0.102,0.902,10.010,13.062,-6.531
-0.021,0.107,0.964,5.066,8.911,-5.920
-0.024,0.130,1.016,-4.639,10.986,-8.057
-0.027,0.120,0.959,-6.775,15.747,-10.925
-0.031,0.095,0.925,-4.761,13.794,-12.146
-0.033,0.115,0.929,-1.526,9.766,-9.949
-0.028,0.137,0.934,5.676,5.798,-7.629
-0.019,0.103,0.929,6.409,4.822,-7.080
-0.016,0.090,0.929,4.883,1.282,-2.502
-0.017,0.129,0.954,3.784,-0.366,-0.183
-0.015,0.160,0.962,0.427,-0.122,0.427
-0.016,0.196,0.954,-1.526,0.977,-1.282
-0.015,0.191,0.943,-1.160,0.366,-6.592
-0.013,0.151,0.971,1.526,-1.221,-8.118
-0.014,0.142,0.986,6.897,-0.916,-7.019
-0.018,0.137,0.991,8.606,0.183,-6.104
-0.017,0.146,0.985,11.047,0.427,-5.371
-0.016,0.133,0.990,11.353,0.000,-5.737
-0.014,0.115,0.991,11.597,0.305,-5.737
-0.011,0.117,1.016,13.123,0.183,-3.540
-0.010,0.152,0.995,13.672,2.197,-2.563
-0.009,0.172,0.975,11.841,4.028,-6.653
-0.012,0.126,0.980,12.451,2.747,-9.338
-0.005,0.102,0.961,14.404,2.014,-10.681
0.005,0.074,0.954,13.916,0.671,-10.559
0.006,0.034,0.991,11.536,-1.709,-10.132
0.005,0.034,1.010,8.789,-1.953,-8.728
0.007,0.047,1.006,7.019,0.122,-5.676
0.009,0.039,0.999,8.545,0.305,-3.845
0.013,0.033,0.979,8.850,-0.366,-1.953
0.012,0.053,0.990,6.348,-3.967,2.258
0.009,0.086,1.019,5.127,-4.517,3.113
-1.053,1.287,0.867,125.854,-95.520,182.556
-0.968,1.402,0.893,144.775,-90.088,140.747
-0.783,1.336,1.065,154.663,-89.355,116.028
-0.693,1.222,1.171,167.725,-83.801,73.669
-0.510,0.941,1.228,167.969,-81.177,59.326
-0.457,0.848,1.295,135.864,-91.125,48.157
-0.448,0.968,1.550,116.638,-94.360,47.058
-0.438,1.059,1.564,107.971,-88.013,35.706
-0.338,1.087,1.421,108.032,-85.449,26.550
-0.228,0.982,1.330,106.201,-85.144,6.409
-0.205,0.856,1.347,107.422,-86.731,-4.639
-0.233,0.619,1.425,104.126,-85.815,-17.700
-0.241,0.597,1.508,98.328,-83.984,-17.944
-0.161,0.694,1.326,92.957,-68.665,-18.494
-0.128,0.710,1.208,77.576,-72.571,-32.288
-0.149,0.584,1.463,70.801,-79.163,-42.358
-0.162,0.437,1.552,75.439,-69.092,-59.937
-0.159,0.206,1.543,81.360,-62.500,-62.683
-0.137,0.211,1.389,79.041,-53.162,-60.669
-0.094,0.267,1.257,64.087,-57.129,-60.974
-0.090,0.267,1.253,30.579,-56.763,-63.721
-0.115,0.221,1.347,20.325,-56.213,-64.331
-0.135,0.237,1.453,23.926,-46.692,-65.796
-0.145,0.251,1.318,31.860,-33.508,-69.275
-0.136,0.247,1.138,33.142,-25.879,-77.026
-0.117,0.206,1.036,27.954,-35.095,-80.200
-0.119,0.160,1.122,27.283,-48.218,-83.557
-0.131,0.100,1.195,30.579,-46.265,-83.618
-0.138,0.095,1.209,31.189,-40.466,-83.313
-0.146,0.109,1.111,30.457,-36.316,-83.557
-0.138,0.110,1.028,26.123,-36.438,-85.754
-0.117,0.092,1.046,23.804,-40.039,-87.341
-0.116,0.080,1.078,25.085,-39.795,-90.820
-0.130,0.050,1.136,26.611,-37.903,-92.468
-0.136,0.036,1.136,26.428,-32.532,-94.849
-0.152,0.010,1.139,22.583,-30.945,-95.581
-0.162,-0.003,1.163,15.869,-27.039,-96.497
-0.166,-0.087,1.114,18.433,-22.278,-96.497
-0.157,-0.122,1.069,22.705,-20.630,-91.614
-0.150,-0.100,1.085,17.944,-23.193,-87.952
-0.156,-0.062,1.128,8.423,-23.376,-81.970
-0.168,0.029,1.165,8.606,-20.569,-80.627
-0.167,0.038,1.155,10.681,-14.099,-80.872
-0.158,0.004,1.146,9.521,-11.230,-80.505
-0.151,-0.009,1.147,6.165,-6.287,-77.759
-0.138,-0.024,1.130,4.822,-3.845,-76.111
-0.133,-0.019,1.118,0.610,-1.221,-71.899
-0.133,0.014,1.123,-2.441,-1.526,-69.519
-0.134,0.029,1.128,-8.789,-1.343,-65.430
-0.129,0.039,1.118,-8.606,0.000,-63.965
-0.120,0.031,1.083,-6.104,4.211,-61.768
-0.108,0.002,1.055,-7.263,5.005,-60.242
-0.104,-0.017,1.036,-7.080,5.371,-55.176
-0.091,0.003,1.042,-8.301,2.869,-51.758
-0.090,0.016,1.062,-12.390,1.465,-46.631
-0.088,0.014,1.077,-12.878,4.639,-44.739
-0.080,0.011,1.060,-11.841,10.071,-41.199
-0.065,0.007,1.040,-12.451,9.888,-39.001
-0.060,0.026,1.053,-11.902,9.277,-33.875
-0.054,0.067,1.034,-11.047,11.047,-32.349
-0.053,0.064,1.037,-11.475,12.207,-31.738
-0.053,0.052,1.036,-10.864,14.832,-30.212
-0.052,0.040,0.991,-8.423,17.517,-29.419
-0.047,0.011,0.940,-8.057,16.235,-26.062
-0.041,0.005,0.934,-11.292,14.343,-23.010
-0.033,0.018,0.930,-16.296,12.390,-16.113
-0.035,0.035,0.929,-14.832,11.658,-13.123
-0.040,0.060,0.943,-9.949,9.155,-9.277
-0.048,0.105,0.958,-8.301,9.705,-8.423
-0.052,0.123,0.960,-8.667,12.207,-8.057
-0.050,0.135,0.928,-9.277,13.184,-8.667
-0.048,0.123,0.912,-7.446,12.268,-9.155
-0.048,0.130,0.899,-4.944,11.841,-8.667
-0.053,0.139,0.891,-0.916,11.963,-9.155
-0.059,0.138,0.879,-0.183,11.658,-9.583
-0.060,0.147,0.882,-0.427,10.925,-9.216
-0.062,0.154,0.908,0.183,10.803,-9.277
-0.062,0.133,0.901,-0.488,10.559,-9.033
-0.065,0.111,0.907,-1.526,8.118,-7.690
-0.068,0.121,0.910,-0.366,4.822,-4.700
-0.064,0.145,0.910,1.221,3.845,-3.540
-0.065,0.161,0.926,8.240,2.563,-2.563
-0.071,0.167,0.930,12.817,3.601,-2.686
-0.073,0.155,0.923,16.663,5.920,-2.441
-0.073,0.118,0.905,16.907,6.470,-1.709
-0.071,0.110,0.892,17.639,4.700,0.488
-0.070,0.119,0.902,14.465,3.174,1.343
-0.070,0.118,0.924,2.625,3.174,2.747
-0.071,0.110,0.944,-1.465,3.601,4.272
-0.072,0.120,0.940,-3.540,3.235,6.470
-0.080,0.194,0.938,-11.658,-0.305,9.888
-0.081,0.236,0.952,-16.357,-3.235,9.888
-0.081,0.259,0.995,-18.188,-8.972,7.141
-0.078,0.260,1.056,-10.864,-7.812,5.737
-0.073,0.219,1.015,11.047,-1.770,3.235
-0.072,0.206,1.001,16.235,-0.488,2.747
-0.073,0.211,1.002,11.353,0.122,3.052
-0.079,0.228,0.993,8.789,0.549,2.502
-0.077,0.221,0.986,8.240,0.122,-0.305
-0.074,0.174,0.979,8.667,0.427,-1.099
-0.077,0.156,0.968,9.949,0.916,-0.183
-0.088,0.156,0.956,8.667,0.061,0.732
-0.086,0.163,0.964,4.272,-2.075,1.221
-0.082,0.160,0.969,3.540,-1.587,1.343
-0.082,0.161,0.959,5.066,-0.610,1.709
-0.088,0.154,0.953,11.169,0.183,2.075
-0.089,0.151,0.948,11.353,0.122,2.136
-0.083,0.141,0.941,9.033,-1.221,2.747
-0.082,0.141,0.949,10.681,-2.502,4.395
-0.082,0.154,0.957,12.268,-2.563,4.822
-0.080,0.157,0.952,9.155,-3.479,4.517
-0.078,0.159,0.980,5.371,-4.333,4.761
-0.078,0.167,0.988,2.686,-4.150,5.127
-0.078,0.184,0.994,2.258,-3.418,5.005
-0.078,0.175,0.980,3.052,-2.625,4.272
-0.076,0.152,0.958,-2.258,-2.136,3.784
-0.075,0.136,0.941,-7.690,-3.723,4.761
-0.076,0.140,0.956,-20.142,-7.385,6.226
-0.077,0.158,1.012,-27.527,-7.507,6.714
0.704,-0.804,1.065,62.378,177.551,1.831
0.605,-0.869,1.107,67.993,169.250,44.983
0.335,-0.844,0.947,74.402,173.401,65.613
0.144,-0.856,0.730,81.055,181.396,99.854
-0.250,-0.781,0.138,73.364,183.472,118.530
-0.429,-0.746,-0.221,65.369,179.626,151.001
-0.728,-0.870,-0.918,80.322,162.659,164.490
-0.837,-0.942,-1.161,106.750,100.586,196.716
-1.047,-0.820,-1.463,107.300,58.472,220.642
-1.177,-0.610,-1.394,89.844,-41.809,260.803
-1.445,0.035,-0.898,85.937,-85.266,269.165
-1.530,0.362,-0.494,100.952,-135.925,255.676
-1.546,0.922,0.307,115.234,-139.099,238.953
-1.473,1.088,0.527,149.170,-113.281,195.984
-1.248,1.140,0.552,158.203,-96.924,173.340
-1.136,1.118,0.576,157.776,-92.773,135.986
-0.942,1.347,0.794,160.156,-96.497,120.789
-0.834,1.415,0.855,168.884,-96.680,101.318
-0.731,1.338,0.887,189.575,-104.065,53.772
-0.592,1.061,0.983,196.106,-115.967,36.011
-0.541,1.020,1.128,197.815,-138.794,16.174
-0.463,1.133,1.519,200.317,-138.611,5.676
-0.445,1.109,1.506,216.980,-121.277,-26.794
-0.364,0.805,1.483,216.492,-122.681,-41.199
-0.347,0.640,1.589,198.364,-123.901,-54.932
-0.365,0.426,1.640,187.683,-119.690,-56.519
-0.369,0.405,1.675,167.236,-111.633,-59.143
-0.369,0.377,1.593,156.555,-104.370,-62.256
-0.339,0.401,1.585,124.329,-98.999,-68.054
-0.254,0.497,1.533,106.262,-93.994,-73.120
-0.248,0.446,1.492,85.999,-106.323,-92.957
-0.303,0.236,1.767,90.881,-119.385,-101.013
-0.316,0.138,1.844,112.671,-98.572,-108.643
-0.304,-0.027,1.719,113.037,-72.632,-109.558
-0.288,-0.060,1.517,80.505,-31.250,-108.582
-0.212,-0.104,1.318,53.162,-32.593,-108.337
-0.193,-0.102,1.393,5.676,-50.964,-102.112
-0.186,0.079,1.427,-0.122,-51.880,-99.976
-0.182,0.141,1.410,21.912,-50.110,-109.375
-0.169,0.017,1.355,35.706,-44.312,-117.004
-0.112,-0.134,1.287,47.363,-31.555,-122.986
-0.097,-0.156,1.272,42.969,-33.752,-120.056
-0.088,-0.119,1.271,42.786,-37.170,-118.896
-0.099,-0.109,1.280,36.072,-37.048,-120.239
-0.098,-0.120,1.265,25.635,-30.762,-121.094
-0.098,-0.110,1.251,5.737,-17.090,-121.094
-0.097,-0.115,1.179,1.709,-12.024,-121.338
-0.097,-0.164,1.179,-6.653,-10.132,-120.544
-0.087,-0.229,1.221,-12.268,-8.057,-117.126
-0.074,-0.237,1.204,-19.592,2.014,-110.229
-0.067,-0.252,1.217,-25.574,9.216,-104.553
-0.060,-0.279,1.267,-26.428,13.611,-101.013
-0.056,-0.304,1.254,-17.883,22.461,-91.614
-0.044,-0.306,1.212,-17.334,23.804,-85.937
-0.043,-0.306,1.194,-33.875,25.391,-76.111
-0.045,-0.301,1.186,-44.800,26.733,-70.557
-0.043,-0.290,1.188,-57.983,32.349,-57.800
-0.044,-0.231,1.207,-59.326,36.011,-51.941
-0.045,-0.193,1.185,-50.049,47.180,-44.312
-0.030,-0.119,1.047,-41.443,51.208,-41.931
-0.015,-0.088,0.990,-32.471,46.997,-39.551
0.004,-0.085,0.956,-32.837,42.847,-38.818
0.013,-0.098,0.931,-29.236,41.199,-33.386
0.033,-0.092,0.856,-26.550,40.466,-28.870
0.037,-0.064,0.852,-24.719,32.776,-20.325
0.031,0.008,0.877,-22.827,29.846,-17.090
0.032,0.020,0.850,-12.939,28.931,-13.306
0.041,0.014,0.775,-8.484,26.184,-11.230
0.040,0.014,0.761,-2.869,13.184,-3.479
0.027,0.061,0.797,-2.075,5.005,1.770
0.017,0.095,0.828,-4.456,-4.333,8.057
-0.004,0.141,0.894,-5.920,-4.517,9.277
-0.013,0.169,0.912,-5.493,0.610,10.376
-0.029,0.227,0.943,-4.517,2.930,9.460
-0.035,0.241,0.974,-2.930,6.836,5.127
-0.048,0.245,0.987,-1.282,9.888,2.869
-0.048,0.238,0.937,-0.183,13.000,-1.038
-0.041,0.211,0.924,-1.526,8.667,-1.953
-0.040,0.209,0.968,-2.136,2.991,-1.587
-0.045,0.209,1.001,-0.549,0.427,0.244
-0.046,0.206,1.001,-0.793,2.075,0.854
-0.047,0.194,0.988,-4.089,7.324,1.587
-0.046,0.202,0.975,-6.287,10.315,2.625
-0.041,0.235,0.962,-6.714,10.559,5.249
-0.043,0.239,0.928,-5.066,9.644,5.615
-0.044,0.235,0.884,-6.592,4.150,4.639
-0.043,0.238,0.943,-8.789,-2.136,4.028
-0.042,0.235,0.965,-5.249,-3.723,3.601
-0.040,0.229,0.920,-6.165,1.404,4.028
-0.035,0.247,0.893,-8.972,-0.183,3.967
-0.035,0.240,0.911,-10.010,-2.563,3.357
-0.038,0.215,0.891,-5.981,-1.892,2.930
-0.035,0.222,0.862,-3.235,-0.977,3.052
-0.030,0.212,0.860,2.502,-5.493,1.404
-0.034,0.173,0.881,4.150,-7.324,1.709
-0.036,0.165,0.871,3.601,-7.996,3.540
-0.034,0.151,0.888,0.427,-10.132,3.662
-0.036,0.146,0.916,0.488,-11.475,4.333
-0.044,0.125,0.929,4.028,-8.911,5.432
-0.047,0.128,0.917,9.094,-6.165,8.240
-0.047,0.128,0.916,7.812,-9.033,8.972
-0.053,0.138,0.938,0.732,-15.686,12.085
-0.064,0.202,0.998,0.610,-15.991,13.611
-0.067,0.223,1.015,6.165,-10.986,12.207
-0.065,0.237,0.992,7.629,-8.057,10.376
-0.066,0.244,0.988,4.700,-7.080,7.385
-0.070,0.259,0.993,3.296,-6.592,6.287
-0.069,0.260,0.991,4.150,-5.249,5.127
-0.070,0.244,1.001,7.385,-4.028,3.052
-0.071,0.240,1.003,8.545,-3.906,2.563
-0.070,0.245,1.005,9.460,-4.150,2.014
-0.071,0.253,1.001,7.874,-4.028,1.709
-0.072,0.242,0.990,4.333,-1.465,0.305
-0.070,0.232,0.986,3.845,-0.488,0.061
-0.074,0.221,0.988,4.395,-1.099,0.793
-0.076,0.219,0.992,6.348,-2.686,2.014
-0.074,0.217,0.994,6.226,-3.174,2.258
-0.071,0.219,0.986,2.380,-2.747,2.014
-0.076,0.226,1.005,1.221,-2.563,1.892
0.830,-0.671,1.224,-34.058,127.502,-62.500
0.880,-0.687,1.150,-15.503,136.719,-16.541
0.944,-0.450,0.948,-7.141,135.620,0.854
0.961,-0.252,0.881,16.724,123.230,10.864
0.985,-0.171,0.957,33.386,116.394,6.775
0.985,-0.214,0.986,44.800,132.385,16.602
0.988,-0.231,0.850,46.021,144.958,22.034
0.958,-0.268,0.847,54.443,147.705,22.278
0.810,-0.300,0.884,63.965,151.123,25.391
0.700,-0.360,0.853,82.947,162.598,36.194
0.458,-0.524,0.752,91.370,161.621,48.767
0.308,-0.583,0.706,101.318,151.123,76.721
-0.029,-0.569,0.468,97.168,148.682,91.187
-0.153,-0.456,0.262,88.501,149.231,108.093
-0.352,-0.239,-0.174,89.844,147.156,138.123
-0.453,-0.180,-0.335,105.225,135.132,143.738
-0.565,-0.120,-0.480,140.320,90.576,140.503
-0.588,-0.125,-0.444,154.724,66.101,139.404
-0.598,-0.009,-0.299,174.255,20.081,150.391
-0.601,0.138,-0.174,175.049,-3.784,159.912
-0.619,0.301,-0.003,172.791,-49.255,173.828
-0.645,0.615,0.294,171.753,-64.026,172.913
-0.621,0.721,0.411,157.837,-76.355,156.677
-0.537,0.943,0.574,151.306,-76.233,146.851
-0.486,1.039,0.613,156.738,-68.481,116.394
-0.412,0.934,0.543,166.565,-63.721,98.877
-0.394,0.846,0.470,167.236,-73.364,81.665
-0.361,0.947,0.528,162.170,-88.013,80.261
-0.317,1.012,0.580,175.537,-109.497,65.552
-0.243,0.882,0.527,189.636,-116.150,51.819
-0.237,0.769,0.514,191.284,-137.573,33.020
-0.255,0.811,0.771,175.415,-151.123,31.372
-0.247,0.941,0.967,145.813,-157.593,21.484
-0.238,0.922,1.251,144.714,-148.499,6.592
-0.241,0.764,1.328,157.349,-125.061,-20.569
-0.213,0.526,1.226,158.508,-115.967,-26.489
-0.203,0.511,1.147,122.681,-127.747,-28.809
-0.193,0.553,1.614,99.915,-144.348,-31.189
-0.183,0.523,1.834,91.980,-133.484,-43.823
-0.170,0.364,1.841,95.642,-116.516,-49.744
-0.155,0.266,1.817,96.802,-89.355,-51.208
-0.109,0.240,1.415,91.614,-76.050,-47.180
-0.099,0.289,1.266,58.105,-91.553,-45.166
-0.119,0.323,1.541,42.419,-103.149,-49.133
-0.121,0.314,1.570,38.330,-93.445,-60.791
-0.121,0.331,1.610,38.452,-93.872,-67.261
-0.121,0.335,1.711,38.025,-84.900,-80.566
-0.108,0.255,1.718,39.307,-65.979,-85.571
-0.108,0.236,1.602,38.086,-28.503,-91.919
-0.134,0.271,1.328,36.072,-22.461,-98.145
-0.135,0.226,1.294,32.593,-39.246,-122.742
-0.103,-0.081,1.417,34.302,-48.584,-135.925
-0.069,-0.245,1.480,45.166,-51.270,-146.301
-0.008,-0.391,1.419,48.218,-46.814,-144.043
0.009,-0.407,1.333,29.785,-42.725,-136.047
0.041,-0.368,1.303,9.460,-44.495,-129.822
0.056,-0.292,1.314,-16.113,-40.955,-116.699
0.069,-0.126,1.280,-15.259,-37.231,-114.868
0.064,-0.147,1.194,-0.671,-30.823,-122.925
0.072,-0.238,1.196,1.465,-30.273,-127.563
0.089,-0.393,1.173,-4.395,-26.306,-124.451
0.096,-0.405,1.121,-8.606,-22.156,-117.371
0.099,-0.324,1.167,-18.127,-26.184,-102.905
0.092,-0.280,1.251,-19.409,-30.151,-98.938
0.083,-0.263,1.276,-7.874,-19.043,-95.947
0.078,-0.297,1.160,-4.150,-9.583,-94.360
0.079,-0.328,1.114,-14.465,-3.662,-88.074
0.089,-0.370,1.131,-19.958,-5.493,-82.520
0.089,-0.360,1.170,-20.935,-6.104,-67.383
0.074,-0.302,1.171,-18.921,-2.136,-60.486
0.068,-0.290,1.147,-16.113,4.272,-50.537
0.059,-0.255,1.086,-13.855,5.676,-45.959
0.061,-0.223,1.060,-13.184,6.653,-38.391
0.058,-0.187,1.078,-15.320,7.690,-36.072
0.048,-0.177,1.058,-13.733,14.221,-31.433
0.036,-0.144,0.999,-12.756,15.015,-28.748
0.029,-0.132,1.000,-13.367,10.315,-23.865
0.013,-0.112,0.970,-11.230,8.606,-21.545
0.010,-0.097,0.964,-9.094,6.226,-19.409
0.005,-0.055,1.029,-8.667,-0.549,-16.663
-0.006,-0.036,1.030,-6.775,0.183,-15.869
-0.021,-0.026,0.939,0.977,6.042,-14.465
-0.017,-0.021,0.912,3.418,4.333,-13.184
-0.015,-0.006,0.925,-0.793,-4.395,-11.047
-0.036,0.031,0.966,-4.333,-3.967,-11.536
-0.042,0.027,0.974,-5.432,2.625,-13.550
-0.050,0.061,1.020,-4.883,3.418,-13.550
-0.058,0.074,1.016,-0.671,9.094,-15.198
-0.067,0.033,0.930,2.563,12.695,-15.686
-0.060,0.020,0.891,5.310,12.634,-12.512
-0.053,0.030,0.854,4.822,9.460,-10.315
-0.052,0.029,0.874,2.686,-0.305,-7.935
-0.070,0.014,0.997,2.014,-3.479,-6.958
-0.073,0.036,1.009,3.296,3.784,-3.967
-0.061,0.062,0.921,2.930,7.996,-4.150
-0.062,0.035,0.910,0.610,5.554,-4.578
-0.067,0.024,0.916,-0.610,3.601,-2.625
-0.063,0.053,0.919,-5.615,1.526,0.366
-0.066,0.082,0.924,-6.592,1.465,-0.061
-0.067,0.071,0.906,-5.859,1.526,-1.221
-0.064,0.062,0.990,-8.362,-4.089,-2.563
-0.058,0.073,0.993,-7.080,-1.526,-2.380
-0.059,0.030,0.912,-0.549,8.484,-4.272
-0.059,0.001,0.882,0.549,7.996,-4.517
-0.053,0.005,0.896,-4.517,-0.244,-0.854
-0.053,0.023,0.928,-6.836,-3.540,1.282
-0.052,0.048,0.963,-6.348,-4.700,2.869
-0.056,0.068,0.973,-4.517,-1.648,2.136
-0.058,0.053,0.944,-1.404,1.770,1.160
-0.059,0.072,0.944,-1.343,-0.427,1.709
-0.059,0.092,0.944,-2.563,-2.136,1.038
-0.059,0.082,0.950,-4.028,-2.319,-0.061
-0.062,0.079,0.964,-5.798,-1.282,-0.122
-0.065,0.107,0.984,-5.066,-0.732,-0.061
-0.069,0.118,1.012,-5.249,-1.099,-1.892
-0.076,0.123,1.048,-5.798,0.061,-3.357
-0.077,0.112,1.051,-3.845,2.991,-5.310
-0.071,0.090,1.030,-1.221,3.967,-5.249
-0.066,0.084,1.008,2.808,4.639,-3.662
