aX,aY,aZ,gX,gY,gZ
0.092,0.330,0.899,-5.432,-8.972,-17.212
0.075,0.374,0.855,12.268,-2.502,-0.549
0.076,0.529,0.789,41.199,0.732,23.743
0.056,0.517,0.698,33.508,-5.981,15.625
-0.008,0.571,0.832,15.747,-26.001,14.343
0.005,0.800,1.069,8.484,-21.179,6.104
0.064,0.576,0.980,-18.738,2.075,-34.058
0.101,0.239,0.783,-6.531,5.432,-24.902
0.081,0.435,0.816,17.883,3.601,0.183
0.065,0.606,0.878,24.048,3.296,9.216
0.067,0.464,0.865,11.658,5.371,-3.052
0.065,0.384,0.889,11.780,5.310,5.737
0.042,0.541,0.941,20.508,9.521,15.747
0.060,0.586,0.869,22.217,19.104,7.080
0.143,0.455,0.765,20.691,15.442,-4.150
0.147,0.383,0.764,24.902,3.601,-10.620
0.119,0.401,0.808,24.048,-3.052,-5.493
0.103,0.487,0.835,32.166,-16.357,-8.362
0.078,0.480,0.935,39.246,-22.583,-19.104
0.097,0.406,0.988,32.654,-12.024,-19.409
0.126,0.336,0.896,29.907,-1.404,-11.780
0.122,0.333,0.848,24.231,1.709,-5.615
0.098,0.362,0.904,17.639,-10.010,1.282
0.081,0.390,0.943,24.048,-13.306,2.991
0.070,0.427,0.946,37.476,-7.690,3.113
-1.120,1.423,2.115,87.402,-208.496,222.656
-1.116,1.564,2.223,69.458,-138.611,66.101
-1.107,0.931,2.182,41.687,-103.271,-11.902
-1.187,0.745,2.232,6.836,-54.260,-49.805
-1.322,1.198,2.650,-15.747,-30.518,-58.899
-1.427,1.254,2.897,-101.807,46.936,-158.264
-1.477,0.741,3.051,-128.052,109.497,-214.172
-1.478,0.544,2.912,-77.576,259.216,-265.808
-1.693,0.568,2.175,-47.607,327.942,-284.302
-1.732,0.359,1.658,-23.071,410.828,-361.511
-1.383,-0.695,0.962,-24.658,416.565,-383.301
-1.127,-1.090,0.839,-89.905,410.645,-304.687
-0.708,-1.035,0.741,-152.161,419.189,-229.858
-0.605,-0.885,0.478,-238.159,466.370,-117.859
-0.275,-0.448,-0.810,-261.047,484.863,-80.139
-0.051,-0.207,-1.480,-147.339,436.829,-67.749
0.165,0.160,-1.693,-123.291,341.125,-74.585
0.253,0.207,-1.356,-188.965,122.742,-107.849
0.317,-0.007,-0.476,-228.760,55.908,-121.094
0.325,-0.001,-0.116,-289.001,18.372,-96.436
0.382,0.161,-0.027,-241.760,37.659,-74.341
0.417,0.239,-0.291,-96.252,63.904,-53.772
0.454,0.263,-0.670,-7.507,40.833,-52.612
0.458,0.250,-0.583,125.854,-37.964,-31.555
0.420,0.430,-0.078,143.005,-66.650,-14.038
0.403,0.532,0.035,149.170,-74.036,-9.033
0.349,0.663,-0.222,117.798,-70.557,-20.691
0.363,0.624,-0.506,-23.987,-93.933,-65.918
0.285,0.231,-1.307,-96.375,-125.793,-82.642
0.154,0.079,-1.504,-180.420,-246.216,-70.618
-0.178,-0.088,-1.112,-177.856,-323.791,-52.307
-0.364,-0.095,-0.708,126.587,-479.492,-19.287
-0.483,-0.247,0.147,313.232,-519.592,-22.095
-0.514,-0.405,0.323,296.448,-497.436,-21.973
-0.665,-0.400,0.237,218.262,-485.107,1.526
-0.854,-0.244,0.310,90.637,-530.273,30.701
-1.356,-0.198,1.362,44.800,-565.979,32.776
-1.502,-0.075,2.286,44.312,-563.904,62.988
-1.164,0.314,3.443,74.951,-480.713,61.096
-0.942,0.224,3.021,121.277,-217.773,13.306
-0.771,-0.048,1.559,122.437,-152.527,2.808
-0.762,-0.060,1.475,76.660,-171.692,2.258
-0.723,-0.096,2.220,61.157,-174.316,2.319
-0.706,-0.071,2.461,65.063,-93.750,11.719
-0.656,0.268,2.022,68.787,-35.950,13.367
-0.618,0.307,1.613,43.457,26.733,-16.113
-0.546,0.094,1.320,20.203,25.513,-28.564
-0.510,0.053,1.413,6.714,19.531,-31.982
-0.447,0.076,1.410,24.780,36.804,-29.236
-0.429,0.112,1.374,33.020,49.683,-29.358
-0.411,0.109,1.455,21.423,61.768,-38.452
-0.393,-0.007,1.567,21.545,77.820,-40.894
-0.369,-0.039,1.298,46.631,122.070,-40.833
-0.208,-0.230,0.718,43.945,116.333,-43.396
-0.165,-0.322,0.947,3.784,54.077,-30.640
-0.167,-0.262,1.689,-12.085,51.575,-17.700
-0.176,-0.231,1.861,-74.036,98.938,-5.737
-0.226,-0.364,2.110,-117.920,127.808,-6.165
-0.308,-0.505,1.999,-122.925,207.764,-5.493
-0.244,-0.898,1.112,-58.350,240.417,-1.404
-0.139,-1.124,0.776,1.404,209.167,29.602
-0.012,-1.265,1.271,-44.678,160.583,58.411
-0.023,-1.226,1.666,-143.738,153.015,110.901
-0.081,-1.338,1.518,-153.625,203.064,127.319
-0.086,-1.543,1.016,-86.731,298.035,180.786
-0.191,-1.504,-0.158,-29.602,303.040,236.999
-0.227,-1.020,-0.516,136.292,212.097,361.511
-0.329,0.024,-0.437,153.687,138.489,388.550
-0.531,0.314,-0.173,-28.809,13.306,389.832
-1.089,1.366,0.488,-91.919,-19.470,399.719
-1.208,2.240,0.772,-59.570,-26.855,361.755
-0.949,2.813,0.881,-65.674,-13.611,262.756
-0.775,2.235,0.855,-104.675,-3.174,144.714
-0.564,1.381,0.866,-95.825,11.108,43.030
-0.496,1.434,0.762,-11.963,25.940,47.607
-0.381,1.374,0.725,-20.264,14.282,23.010
-0.306,1.085,0.889,-55.481,-3.967,-33.997
-0.134,0.531,0.975,-43.823,8.057,-39.551
-0.062,0.420,0.895,0.732,31.555,-18.250
0.039,0.393,0.798,18.066,33.813,-8.301
0.077,0.336,0.754,20.874,28.809,-2.502
0.127,0.165,0.701,13.184,21.790,3.113
0.112,0.177,0.721,10.315,4.395,28.076
0.037,0.431,0.860,13.794,-3.845,36.804
0.017,0.514,0.920,27.100,-3.052,25.391
-0.016,0.575,0.945,44.373,4.028,10.559
0.022,0.517,0.913,39.185,15.320,-14.709
0.086,0.338,0.769,32.471,15.442,-17.517
0.080,0.375,0.737,46.326,-0.122,-5.249
0.091,0.522,0.823,48.645,-9.521,-4.944
0.109,0.472,0.870,40.100,-14.282,-12.817
0.111,0.389,0.885,33.020,-11.108,-19.104
0.091,0.421,0.899,33.447,-9.338,-12.939
0.090,0.451,0.909,19.714,-9.705,-19.043
0.125,0.322,0.881,18.066,-9.460,-27.100
0.137,0.247,0.876,24.597,-11.658,-23.254
0.139,0.286,0.901,24.353,-13.245,-14.587
0.141,0.318,0.913,7.629,-13.611,-11.902
0.128,0.266,0.914,-5.859,-13.672,-15.991
0.126,0.235,0.920,-18.188,-16.113,-15.076
0.122,0.262,0.987,-17.090,-16.479,-8.240
0.118,0.305,0.999,-15.564,-13.794,-0.732
0.096,0.359,0.929,-7.141,-4.333,6.226
0.087,0.388,0.906,-4.089,-3.357,5.981
0.079,0.453,0.975,-15.747,-11.353,0.427
0.080,0.457,1.022,-25.024,-13.672,-4.456
0.126,0.428,0.992,-17.700,-3.052,-5.920
0.141,0.397,0.891,1.770,10.193,-3.967
0.129,0.380,0.804,7.263,5.859,-3.357
0.119,0.402,0.851,9.277,-1.831,-2.747
0.125,0.358,0.937,-2.502,-8.179,-7.080
0.130,0.311,0.964,-7.812,-6.287,-8.911
0.126,0.298,0.972,-0.793,2.930,-1.587
0.118,0.408,0.893,7.324,8.484,2.014
0.121,0.458,0.836,19.287,8.667,-8.118
0.129,0.383,0.812,18.494,0.183,-17.761
0.132,0.297,0.870,3.174,-15.991,-19.958
0.117,0.262,1.021,-3.052,-15.503,-10.925
0.115,0.310,1.035,-10.010,0.977,2.808
-1.137,0.688,1.829,143.433,-319.153,223.694
-1.186,0.879,2.120,95.947,-240.356,153.503
-1.247,0.776,2.076,61.462,-183.838,108.032
-1.368,0.776,1.991,35.034,-105.530,48.889
-1.622,1.067,2.207,32.532,-84.106,20.447
-1.698,1.198,2.421,-28.748,-23.376,-76.233
-2.050,1.372,2.874,-72.998,21.790,-135.803
-2.244,1.441,3.152,-111.877,127.441,-274.109
-2.685,1.052,3.118,-85.205,210.510,-352.417
-2.777,0.519,2.356,-19.836,425.659,-482.910
-2.245,-0.644,0.434,-28.748,481.995,-495.300
-1.742,-0.933,0.200,-111.023,410.889,-405.579
-1.160,-1.026,1.171,-157.471,364.441,-345.642
-1.054,-1.061,1.399,-274.353,405.212,-259.399
-0.762,-0.921,0.514,-318.359,454.712,-232.544
-0.506,-0.857,-0.248,-273.254,477.112,-200.073
0.093,-0.865,-1.206,-194.092,427.490,-181.152
0.212,-0.711,-1.080,-72.571,242.981,-83.618
0.256,0.047,-0.119,-33.142,167.297,-34.973
0.298,0.374,0.127,-6.592,140.686,-17.395
0.373,0.332,-0.284,-44.006,171.387,-69.519
0.400,0.137,-0.443,-77.026,159.546,-95.886
0.419,0.030,-0.406,-87.402,78.491,-85.693
0.484,0.101,-0.155,-45.898,50.232,-65.002
0.514,0.182,-0.193,42.053,36.133,-32.410
0.489,0.399,-0.306,52.856,19.714,-23.376
0.456,0.508,-0.130,16.235,-36.560,-27.466
0.425,0.536,0.270,-5.554,-45.471,-40.344
0.434,0.428,0.212,-29.724,-22.095,-62.195
0.442,0.289,-0.186,-25.574,-19.409,-59.143
0.456,0.321,-0.319,-10.071,-56.641,-42.480
0.426,0.350,-0.515,-15.137,-82.703,-40.405
0.387,0.260,-0.693,8.179,-137.146,-37.231
0.169,-0.035,-1.194,61.401,-177.734,-23.926
-0.052,0.013,-1.309,152.222,-314.331,21.545
-0.401,0.347,-0.860,128.113,-397.949,22.217
-0.594,0.291,-0.530,-2.258,-513.977,-9.705
-0.932,-0.174,-0.140,-43.884,-546.082,-3.479
-1.054,-0.326,-0.025,-33.081,-591.736,67.749
-1.334,-0.399,0.326,-18.066,-608.398,105.164
-1.498,-0.554,0.741,-39.917,-627.747,162.659
-1.901,-0.326,2.204,-41.504,-618.286,210.327
-1.999,0.311,2.913,64.087,-505.798,281.677
-1.677,1.491,3.199,110.657,-389.770,246.643
-1.422,1.313,2.647,135.925,-135.864,66.284
-1.106,0.076,1.285,137.207,-75.134,14.832
-1.012,-0.075,1.141,158.142,-83.679,38.208
-0.925,0.195,1.373,148.804,-86.975,49.927
-0.919,0.263,1.377,102.844,-61.035,39.429
-0.918,0.323,1.395,73.425,-48.523,30.823
-0.926,0.307,1.459,21.912,-18.250,18.005
-0.974,0.424,1.543,11.902,5.005,14.893
-1.007,0.535,1.407,20.569,58.838,-15.686
-0.918,0.453,0.927,31.189,72.937,-39.124
-0.825,0.334,0.812,20.142,59.631,-63.721
-0.726,0.230,1.125,-9.766,45.898,-65.979
-0.740,0.286,1.410,-34.302,41.626,-65.613
-0.824,0.505,1.693,-30.945,80.444,-70.435
-0.851,0.418,1.539,-13.733,118.042,-86.365
-0.805,0.177,1.233,20.020,176.392,-115.845
-0.584,-0.278,0.832,15.015,176.575,-110.107
-0.527,-0.227,1.154,-52.429,137.329,-71.655
-0.527,-0.080,2.093,-79.529,149.536,-70.251
-0.581,-0.226,2.162,-108.826,244.812,-88.623
-0.609,-0.661,1.562,-95.764,290.955,-90.271
-0.511,-0.959,1.074,-13.794,324.463,-57.617
-0.169,-1.332,0.555,10.315,298.706,-16.052
0.003,-1.406,0.557,15.747,227.234,82.397
0.243,-1.516,0.342,-1.953,209.229,130.005
0.268,-1.627,0.063,-67.810,172.913,230.469
-0.040,-1.719,-0.131,-68.970,139.954,298.096
-0.432,-1.318,0.148,-6.287,74.585,468.933
-1.284,0.577,0.850,26.428,64.758,528.992
-1.551,1.613,1.001,36.194,68.237,495.056
-1.464,2.835,0.832,-2.563,63.965,395.325
-1.272,2.699,0.534,-55.176,55.786,260.925
-0.932,1.953,0.222,-110.046,18.066,49.377
-0.776,1.660,0.451,-89.172,-8.118,1.465
-0.660,1.387,0.706,-31.433,-9.766,-33.020
-0.529,1.233,0.642,-1.648,10.864,-32.349
-0.445,1.112,0.623,4.028,13.123,-56.580
-0.271,0.494,0.859,0.549,10.071,-65.491
-0.194,0.335,0.838,27.649,30.884,-42.236
-0.104,0.224,0.579,41.992,35.645,-29.968
-0.087,0.230,0.548,39.734,11.169,-11.597
-0.046,0.225,0.745,21.362,-6.592,-9.033
-0.057,0.174,0.885,-2.441,-24.109,-4.150
-0.081,0.253,0.999,3.784,-20.630,3.601
-0.076,0.256,0.994,2.441,-13.550,6.775
-0.109,0.229,1.126,-3.967,-13.550,10.864
-0.139,0.369,1.203,12.085,3.174,27.710
-0.116,0.522,1.076,14.465,17.212,22.888
-0.088,0.408,0.968,-1.038,26.855,5.066
-0.082,0.412,0.792,11.353,25.940,10.376
-0.092,0.572,0.755,17.700,10.742,11.963
-0.039,0.472,0.856,-3.052,-0.854,-3.967
-0.017,0.273,0.915,-20.996,-6.165,-10.742
-0.056,0.361,0.939,0.977,0.427,7.263
-0.067,0.553,0.897,21.973,14.099,17.090
-0.030,0.387,0.797,2.563,13.245,1.221
-0.026,0.214,0.823,-31.250,1.282,2.930
-0.086,0.491,0.921,-14.893,0.549,21.118
-0.085,0.682,0.900,15.930,3.906,6.531
-0.047,0.373,0.894,-2.930,-1.221,-20.081
-0.031,0.167,0.954,-21.240,-7.446,-30.640
-0.041,0.240,0.966,-2.625,-3.113,2.380
-0.049,0.377,0.883,17.761,2.808,18.250
-0.057,0.456,0.795,23.804,-4.761,15.442
-0.080,0.457,0.851,9.827,-17.517,5.859
-0.077,0.397,0.963,-15.686,-28.320,-9.460
-0.073,0.241,1.081,-17.639,-21.667,-9.888
-0.085,0.257,1.061,4.944,-1.465,4.333
-0.095,0.398,0.960,16.602,3.296,5.310
-0.091,0.393,0.936,5.737,0.244,-9.888
-0.081,0.341,0.959,-0.916,-2.075,-13.245
-0.063,0.330,0.976,2.136,-0.732,-12.024
-0.033,0.249,0.968,3.174,1.892,-10.559
-0.044,0.263,0.942,5.676,5.249,-4.456
-0.055,0.447,0.878,19.287,10.620,12.024
-1.181,0.764,1.912,-71.594,-168.274,115.662
-1.303,1.041,2.271,-47.791,-113.220,66.223
-1.488,1.325,2.658,-36.499,-61.096,17.700
-1.631,1.316,2.581,11.597,69.458,-85.937
-1.730,1.214,2.292,41.443,117.249,-141.174
-1.747,0.983,2.357,12.329,155.212,-258.850
-1.794,0.185,2.557,-15.381,183.533,-286.682
-1.786,-0.001,2.318,-11.047,307.434,-261.169
-1.450,-0.112,1.225,0.732,362.915,-252.686
-1.071,-0.405,0.792,-118.164,362.122,-250.427
-0.947,-0.350,0.815,-199.829,334.900,-235.291
-0.672,-0.142,0.467,-277.222,333.313,-215.698
-0.389,-0.200,0.100,-291.931,334.778,-226.624
0.093,-0.529,-0.541,-261.658,314.087,-210.266
0.161,-0.502,-0.591,-175.476,227.722,-118.835
0.081,0.231,-0.237,-137.573,178.345,-81.665
0.069,0.542,0.068,-112.122,113.892,-104.065
0.117,0.364,0.315,-102.295,112.183,-137.573
0.225,0.038,0.136,-69.641,126.648,-141.785
0.267,0.060,0.036,8.240,118.958,-83.313
0.322,0.363,0.076,16.968,99.243,-59.570
0.361,0.472,0.210,-8.911,60.120,-59.631
0.417,0.349,0.297,-9.583,58.411,-71.289
0.434,0.239,0.197,-1.587,67.505,-70.557
0.469,0.210,-0.127,-3.235,61.340,-59.204
0.464,0.283,-0.216,-26.245,13.550,-39.185
0.463,0.435,-0.055,-40.710,-15.442,-37.354
0.477,0.315,-0.059,-7.324,-30.945,-41.748
0.457,0.172,-0.418,30.701,-31.250,-26.978
0.428,0.274,-0.642,71.167,-40.833,-7.324
0.283,0.417,-1.071,128.784,-96.924,2.869
0.186,0.419,-1.255,140.686,-143.616,-3.662
0.089,0.393,-1.352,125.549,-271.362,-27.344
-0.167,0.186,-1.120,91.858,-345.276,-42.969
-0.365,0.015,-0.844,27.710,-471.069,-47.119
-0.725,-0.178,-0.346,33.264,-508.972,-34.241
-0.898,-0.274,-0.265,133.667,-546.448,-9.277
-1.241,-0.471,-0.191,140.198,-564.758,0.732
-1.465,-0.693,-0.045,69.092,-608.154,43.396
-1.900,-0.650,0.841,69.763,-623.840,88.928
-2.074,-0.400,1.697,49.988,-632.629,152.588
-2.260,0.561,3.782,17.456,-594.116,167.236
-2.093,1.141,4.000,47.058,-295.349,105.835
-1.521,0.816,2.584,85.754,-89.294,24.048
-1.235,0.137,1.190,123.108,79.285,-61.768
-0.858,-0.417,0.595,94.666,20.142,-41.016
-0.851,-0.173,1.282,-5.066,-70.984,12.268
-1.010,0.353,2.245,-33.447,-39.429,13.245
-1.016,0.475,2.074,-12.024,86.548,-17.761
-0.880,0.232,1.136,15.076,124.329,-38.025
-0.825,0.007,0.877,46.631,110.901,-49.805
-0.689,-0.096,0.945,54.626,86.243,-37.964
-0.664,0.062,1.184,44.434,55.237,-14.160
-0.676,0.322,1.630,27.527,61.340,-17.639
-0.668,0.320,1.641,3.235,104.370,-40.955
-0.636,0.187,1.365,-0.305,124.512,-52.490
-0.591,0.026,1.174,2.625,137.268,-65.002
-0.503,-0.139,1.199,-5.981,126.953,-58.044
-0.474,-0.099,1.373,-29.663,125.488,-39.734
-0.398,-0.089,1.447,-42.358,141.968,-37.903
-0.353,-0.159,1.404,-88.440,169.312,-40.771
-0.316,-0.473,1.385,-111.694,176.941,-43.152
-0.258,-0.776,1.263,-81.116,201.782,-38.635
-0.023,-1.484,0.702,-48.584,205.566,-16.724
0.067,-1.671,0.497,-36.377,166.687,80.200
0.147,-1.617,0.456,-58.716,138.367,135.193
0.138,-1.599,0.471,-87.830,117.371,182.373
-0.236,-1.308,0.490,-125.244,103.882,291.443
-0.596,-0.662,0.605,-119.507,103.760,366.699
-0.954,0.268,0.663,-6.531,123.718,477.173
-1.324,2.386,0.333,18.860,120.728,467.041
-1.301,3.013,0.203,-44.617,42.236,263.794
-1.042,2.737,0.370,-85.632,-1.404,127.502
-0.798,2.036,0.527,-112.122,-39.490,-49.622
-0.421,0.808,0.853,-95.215,-35.706,-61.523
-0.359,0.749,0.882,-12.573,6.165,-7.446
-0.310,0.874,0.719,5.737,19.775,0.244
-0.271,0.700,0.666,-8.484,15.564,-17.456
-0.209,0.440,0.637,-8.545,10.132,-15.747
-0.207,0.459,0.667,5.798,0.122,-5.188
-0.198,0.444,0.801,5.127,-5.737,-6.958
-0.181,0.355,0.854,0.183,-10.742,-11.292
-0.186,0.315,0.920,0.854,-9.155,-5.554
-0.197,0.381,0.974,0.183,-6.470,1.099
-0.157,0.313,0.930,-1.770,5.310,-1.099
-0.131,0.214,0.842,0.671,10.864,-1.709
-0.125,0.220,0.824,10.132,7.690,20.264
-0.154,0.479,0.910,6.653,6.348,27.832
-0.153,0.516,0.898,-15.137,7.751,13.489
-0.131,0.384,0.829,-14.160,7.080,6.836
-0.130,0.401,0.817,9.399,7.568,18.127
-0.169,0.603,0.833,11.230,6.897,20.996
-0.166,0.594,0.854,-16.907,-0.122,2.747
-0.133,0.374,0.896,-31.677,-1.770,-3.113
-0.156,0.369,0.889,-23.010,3.662,8.850
-0.201,0.666,0.776,-6.165,6.104,12.390
-0.163,0.680,0.737,-33.508,-9.766,-21.118
-0.078,0.228,0.860,-67.139,-21.545,-37.537
-0.088,0.136,0.930,-71.289,-19.104,-10.132
-0.134,0.514,0.921,-31.555,-6.714,15.442
-0.119,0.609,0.808,10.864,9.583,11.536
-0.129,0.416,0.729,-0.732,1.831,0.549
-0.150,0.468,0.809,6.470,-13.794,9.216
-0.146,0.563,0.875,19.958,-12.390,6.042
-0.154,0.452,0.880,16.418,-10.742,-5.005
-0.185,0.507,0.995,14.587,-9.766,1.099
-0.172,0.545,0.993,13.000,3.052,-4.578
-0.161,0.384,0.855,9.705,7.446,-9.827
-0.171,0.432,0.814,19.348,4.822,1.038
-0.156,0.570,0.829,15.686,0.122,-2.380
-0.133,0.451,0.878,-5.249,-6.104,-20.325
-0.116,0.290,0.913,1.038,-1.709,-13.855
-0.130,0.397,0.874,23.071,7.996,7.202
-0.116,0.484,0.815,14.709,6.470,3.052
-0.098,0.365,0.820,-16.663,-1.892,-6.470
-0.123,0.364,0.856,-16.052,-2.991,2.563
-0.147,0.529,0.839,13.123,0.000,12.451
-0.131,0.504,0.797,11.353,-3.906,0.061
-0.121,0.292,0.942,-7.019,-14.709,-7.996
-1.821,2.141,1.867,180.664,-175.659,386.719
-1.776,2.396,2.065,84.839,-122.375,140.076
-1.768,1.545,1.951,22.949,-84.473,7.568
-1.833,1.266,2.016,-19.958,-43.884,-96.497
-2.081,1.581,2.576,-59.204,-19.714,-124.329
-2.188,1.615,2.630,-94.116,101.257,-250.061
-2.278,1.266,2.532,-84.717,168.884,-313.354
-2.344,1.016,2.549,-96.008,289.795,-407.532
-2.478,0.484,2.017,-116.028,354.980,-443.603
-1.953,-0.317,0.635,-116.882,446.106,-495.728
-1.366,-0.898,0.254,-209.717,381.470,-482.666
-0.548,-1.442,0.621,-285.461,324.463,-423.218
-0.422,-1.161,0.766,-296.204,299.255,-334.839
-0.298,-0.179,0.133,-113.159,342.957,-174.133
-0.167,0.147,-0.325,-55.969,355.225,-143.250
0.105,-0.004,-0.679,-79.712,280.457,-170.837
0.161,-0.164,-0.538,-116.821,213.440,-179.687
0.184,-0.211,-0.307,-118.652,116.577,-143.921
0.231,-0.004,-0.098,-97.839,101.929,-120.789
0.264,0.065,-0.189,-51.636,93.506,-105.347
0.341,-0.050,-0.431,-41.321,80.688,-102.966
0.348,-0.092,-0.458,-52.856,33.508,-82.764
0.339,0.017,-0.387,-53.711,9.705,-69.580
0.373,0.031,-0.361,-39.978,-26.489,-54.443
0.362,0.040,-0.339,-49.805,-40.833,-43.335
0.346,0.131,-0.328,-35.156,-63.538,-13.916
0.322,0.250,-0.416,-13.733,-73.303,-5.371
0.314,0.238,-0.484,-3.845,-111.755,2.319
0.236,0.023,-0.771,14.526,-135.803,9.583
0.157,-0.060,-1.050,130.493,-204.773,52.490
-0.182,0.157,-1.503,217.102,-267.578,74.341
-0.472,0.360,-1.431,324.890,-447.021,52.917
-1.074,0.404,-0.600,273.193,-534.058,9.827
-1.257,0.072,-0.038,50.476,-636.536,-45.837
-1.351,-0.595,0.775,-17.517,-638.672,-21.606
-1.352,-0.683,0.849,3.357,-583.191,84.290
-1.551,-0.220,1.126,42.603,-565.308,133.118
-1.570,0.053,1.566,98.267,-525.574,159.180
-1.491,0.340,2.393,99.304,-470.459,148.254
-1.422,0.490,2.475,115.967,-390.320,134.705
-1.193,0.498,2.033,176.270,-221.252,86.609
-1.097,0.285,1.775,178.345,-161.743,57.251
-1.042,0.074,1.731,129.944,-99.121,35.278
-1.029,0.165,1.688,106.995,-69.580,38.330
-1.003,0.258,1.546,50.598,-12.146,26.001
-0.921,0.300,1.545,26.184,2.441,10.742
-0.896,0.207,1.400,1.099,43.091,-22.583
-0.836,-0.132,0.897,-14.221,46.631,-30.945
-0.841,-0.174,1.059,-31.250,10.742,-10.864
-0.963,0.249,1.895,-27.649,10.986,2.075
-1.133,0.543,2.311,-29.602,73.669,-14.282
-1.180,0.519,2.095,-14.526,125.305,-35.583
-1.122,0.365,1.508,47.729,212.646,-75.745
-0.786,-0.051,0.677,50.049,201.904,-80.872
-0.568,0.033,1.337,15.930,133.057,-55.237
-0.558,0.222,1.758,-7.507,127.991,-43.274
-0.560,0.166,1.883,-58.655,187.683,-62.927
-0.571,-0.036,1.490,-68.298,231.140,-78.430
-0.504,-0.282,0.854,10.803,274.780,-80.994
-0.084,-0.734,-0.177,44.617,244.690,-63.843
0.060,-0.775,0.101,-42.664,95.581,-6.287
0.104,-0.737,1.552,-116.150,54.687,11.841
0.041,-0.896,1.877,-230.713,105.041,19.348
-0.114,-1.477,1.456,-242.798,150.513,29.236
-0.046,-1.928,0.914,-151.978,201.233,101.807
0.001,-2.260,0.299,-125.610,185.669,185.913
-0.216,-1.912,0.457,-64.148,144.775,390.747
-1.077,-0.349,0.754,-3.662,153.870,477.844
-1.474,0.883,0.594,117.187,181.458,553.894
-1.607,3.143,-0.068,113.586,157.776,495.544
-1.390,3.489,-0.219,-66.040,30.579,194.946
-0.842,2.041,0.128,-154.663,-33.142,46.875
-0.677,1.318,0.584,-184.265,-71.716,-23.682
-0.590,1.149,0.909,-66.833,-29.358,8.301
-0.511,1.337,0.603,-3.235,12.939,17.883
-0.446,1.195,0.476,5.981,11.475,-16.541
-0.316,0.700,0.829,-13.489,-2.869,-29.724
-0.302,0.525,0.879,14.038,18.616,-24.353
-0.225,0.298,0.659,46.753,29.907,-14.832
-0.177,0.217,0.633,74.402,17.517,9.460
-0.172,0.239,0.827,66.467,5.676,23.743
-0.183,0.286,0.930,43.335,-2.625,41.077
-0.171,0.302,1.059,26.367,-1.343,43.396
-0.169,0.310,1.100,24.902,12.085,41.138
-0.192,0.394,0.978,44.617,24.109,36.499
-0.200,0.463,0.861,41.382,24.902,24.353
-0.189,0.515,0.889,23.926,12.695,12.756
-0.178,0.415,0.987,-11.963,5.188,-2.441
-0.160,0.299,0.988,-15.015,15.320,5.188
-0.143,0.371,0.888,-3.113,26.123,18.127
-0.088,0.547,0.643,36.316,23.254,20.569
-0.084,0.511,0.675,57.800,2.991,3.296
-0.105,0.428,0.856,44.922,-20.142,-15.198
-0.097,0.320,1.046,30.090,-5.615,-12.634
-0.044,0.212,0.879,42.175,21.362,-10.864
-0.018,0.090,0.668,53.162,8.972,-1.282
-0.048,0.221,0.735,54.016,-24.658,28.503
-0.137,0.426,0.921,44.861,-31.799,25.452
-0.171,0.374,1.056,29.846,-37.109,5.005
-0.131,0.141,1.212,27.527,-27.832,2.014
-0.118,0.066,1.104,31.128,1.221,17.761
-0.126,0.152,0.890,39.490,1.587,28.503
-0.152,0.279,0.891,43.274,-15.015,34.546
-0.247,0.551,0.963,27.527,-21.912,26.611
-0.261,0.562,1.057,-39.429,-34.180,-12.817
-0.187,0.234,1.223,-61.462,-29.419,-31.860
-0.133,0.062,1.146,-28.442,5.615,-29.907
-0.118,0.097,0.879,-9.094,15.930,-14.893
-0.152,0.232,0.841,-4.639,3.784,-1.343
-0.182,0.397,0.941,-1.343,-5.005,-6.165
-0.167,0.347,1.001,1.160,-6.042,-17.517
-0.152,0.234,1.003,-0.427,-0.183,-15.137
-0.165,0.238,0.968,-7.141,5.493,-7.568
-0.153,0.217,0.943,-5.615,0.366,-7.690
-0.122,0.181,0.959,11.475,-4.089,-2.136
-0.134,0.238,0.982,9.155,1.892,5.310
-0.156,0.333,0.960,4.150,14.038,9.644
-0.152,0.351,0.858,-1.648,13.855,2.136
-0.136,0.281,0.826,-11.047,10.071,-5.737
-1.049,0.705,1.549,-3.967,-98.755,218.628
-1.213,1.157,1.779,-5.005,-72.815,207.336
-1.352,1.867,1.968,-4.150,-47.119,156.189
-1.408,1.857,2.049,-22.278,-2.686,-12.634
-1.443,1.593,2.168,-45.349,14.771,-96.924
-1.358,0.929,2.175,-83.252,79.712,-214.600
-1.328,0.788,2.065,-44.434,171.936,-244.324
-1.464,0.982,1.740,-33.203,213.257,-245.850
-1.563,1.036,1.557,-96.924,270.996,-305.542
-1.586,0.544,1.670,-172.607,281.250,-360.779
-1.499,0.237,1.760,-344.910,336.853,-454.346
-0.922,-0.767,0.882,-375.610,383.118,-498.474
-0.561,-1.394,0.183,-277.893,398.071,-453.430
-0.104,-1.341,-0.424,-230.347,361.694,-328.979
0.010,-0.769,-0.368,-137.756,273.010,-84.106
0.234,0.180,-0.439,-100.464,249.145,-42.908
0.364,0.323,-0.695,-171.753,207.031,-101.257
0.364,0.289,-0.633,-351.562,100.159,-190.369
0.389,0.036,-0.201,-354.065,45.837,-207.642
0.443,-0.071,0.042,-170.044,-10.376,-164.062
0.537,0.022,0.426,-70.679,-6.836,-124.939
0.585,0.068,0.379,19.714,46.875,-70.740
0.576,0.088,-0.041,77.820,67.566,-45.044
